Genre,Rating,UserRating,motion_image_high,motion_image_low,blink_rate,lean_forward,lean_backward,head_rotation,eye_rotation,Happiness_Avg,Happiness_Std,Happiness_25P,Happiness_75P,Happiness_Peaks,Happiness_0,Happiness_25,Happiness_50,Happiness_75,Sadness_Avg,Sadness_Std,Sadness_25P,Sadness_75P,Sadness_Peaks,Sadness_0,Sadness_25,Sadness_50,Sadness_75,Surprise_Avg,Surprise_Std,Surprise_25P,Surprise_75P,Surprise_Peaks,Surprise_0,Surprise_25,Surprise_50,Surprise_75,Fear_Avg,Fear_Std,Fear_25P,Fear_75P,Fear_Peaks,Fear_0,Fear_25,Fear_50,Fear_75,Anger_Avg,Anger_Std,Anger_25P,Anger_75P,Anger_Peaks,Anger_0,Anger_25,Anger_50,Anger_75,Disgust_Avg,Disgust_Std,Disgust_25P,Disgust_75P,Disgust_Peaks,Disgust_0,Disgust_25,Disgust_50,Disgust_75,Contempt_Avg,Contempt_Std,Contempt_25P,Contempt_75P,Contempt_Peaks,Contempt_0,Contempt_25,Contempt_50,Contempt_75,Blink_Avg,Blink_Std,Blink_25P,Blink_75P,Blink_Peaks,Blink_0,Blink_25,Blink_50,Blink_75,HeadPose_X_Avg,HeadPose_X_Std,HeadPose_X_25P,HeadPose_X_75P,HeadPose_X_Peaks,HeadPose_X_0,HeadPose_X_25,HeadPose_X_50,HeadPose_X_75,HeadRotation_X_Avg,HeadRotation_X_Std,HeadRotation_X_25P,HeadRotation_X_75P,HeadRotation_X_Peaks,HeadRotation_X_0,HeadRotation_X_25,HeadRotation_X_50,HeadRotation_X_75,EyeAngel_X_Avg,EyeAngel_X_Std,EyeAngel_X_25P,EyeAngel_X_75P,EyeAngel_X_Peaks,EyeAngel_X_0,EyeAngel_X_25,EyeAngel_X_50,EyeAngel_X_75,Motion_image_Avg,Motion_image_Std,Motion_image_25P,Motion_image_75P,Motion_image_Peaks,Motion_image_0,Motion_image_25,Motion_image_50,Motion_image_75 
Documentry,55,70,0.43024414549078227,0.5488290981564524,9.36802973977695,0.31895910780669146,0.32565055762081785,0.001982651796778191,0.0,0.004597273853779427,0.025396316132107716,0.0,0.0,0.009169764560099132,0.0017938553022794847,0.0021110009910802778,0.010991080277502478,0.0034093161546085234,2.6120619578686446,0.31166490580874584,2.45,2.78,0.0322180916976456,2.6930327056491574,2.6992566897918735,2.450505450941526,2.59402378592666,0.5043519206939275,0.45400607068004206,0.16000000000000006,0.75,0.03147459727385378,0.3757879088206144,0.18465807730426165,0.8177998017839445,0.636828543111992,3.1707732342007398,0.5824393481947767,2.8,3.4,0.02973977695167286,3.2070465807730426,2.959078295341923,3.345213082259663,3.1585034687809714,2.7715340768277503,0.5456562150506576,2.47,3.03,0.03023543990086741,2.817046580773042,2.878870168483647,2.6834588701684834,2.695163528245788,0.3113209417596023,0.23983099082426293,0.14,0.41,0.03469640644361834,0.2781367690782953,0.15761149653121903,0.4210505450941527,0.38629335976214074,0.22729120198265138,0.42637013907834403,0.0,0.19,0.013382899628252789,0.06878097125867196,0.01269573835480674,0.5077403369672943,0.31812685827552034,0.13452788104089214,0.2305796491867464,0.0,0.19,0.024287484510532836,0.03518334985133796,0.017621407333994053,0.2756788899900892,0.20936570862239842,24.179925650557617,8.844209581858461,18.3,31.3,0.024287484510532836,27.212289395441037,33.01803766105054,13.301982160555006,23.10168483647175,-0.05023915737298665,0.029850570721817328,-0.063,-0.03,0.030483271375464683,-0.03070763131813678,-0.03214568880079287,-0.07144796828543112,-0.06640931615460853,-0.035798513011152666,0.02902786683207269,-0.053,-0.016,0.024039653035935565,-0.03918235877106046,-0.04958771060455897,-0.019859266600594647,-0.03440733399405352,62302.00173525037,50348.321379185036,32858.0,84333.75,0.023549826474962815,46818.11992071358,34846.18434093161,96774.74628344896,70433.49851337959
Romance,16,60,0.4017777777777778,0.45037037037037037,7.4204946996466425,0.12455830388692579,0.0014723203769140165,0.0008833922261484099,0.0,0.006251472320376916,0.05048215608758497,0.0,0.0,0.0038280329799764428,0.002423529411764706,0.0,3.529411764705882e-05,0.022517647058823535,2.609060659599525,0.26036085952678467,2.45,2.77,0.028857479387514724,2.7282235294117645,2.485270588235294,2.611388235294118,2.589823529411765,0.37930212014134274,0.3105701185473764,0.18,0.49,0.034746760895170786,0.39192941176470586,0.19272941176470587,0.2710823529411765,0.6590235294117648,3.015883392226148,0.47219833387724247,2.72,3.2300000000000004,0.029151943462897525,3.034941176470588,2.7960588235294117,2.972870588235294,3.2352117647058822,2.649455241460543,0.46505169148976994,2.41,2.84,0.03121319199057715,2.5572117647058823,2.626270588235294,2.808211764705883,2.5837529411764706,0.24664605418138918,0.23598850384940334,0.09,0.33,0.03386336866902238,0.30943529411764703,0.12858823529411767,0.13188235294117648,0.41508235294117646,0.04676678445229686,0.16871558388437333,0.0,0.0,0.006183745583038869,0.017023529411764708,0.0,0.00010588235294117646,0.16971764705882353,0.12539752650176683,0.22640246160604036,0.0,0.17,0.023557126030624265,0.2000705882352941,0.07655294117647057,0.04589411764705883,0.17844705882352943,31.98515901060075,4.411314679993981,29.1,35.2,0.02326266195524146,28.570235294117644,33.57258823529411,35.42505882352941,30.098823529411764,-0.04794199057715027,0.02491638785112088,-0.062,-0.03,0.02944640753828033,-0.066,-0.05030235294117648,-0.02898823529411765,-0.04611176470588236,-0.039118963486454696,0.02547362226204158,-0.055,-0.021,0.02502944640753828,-0.03294352941176471,-0.03228117647058824,-0.04432117647058824,-0.04656588235294118,53545.245655375555,46314.1016432973,41977.0,61065.0,0.02385861561119293,49083.59246171967,44500.9964664311,57966.14723203769,62384.88103651354
Horror,35,40,0.44008821367311934,0.36584170546434697,9.653827401267675,0.10775231594344223,0.1053144807411019,0.0,0.00024378352023403217,0.005833739639200392,0.02907372180833953,0.0,0.0,0.008776206728425159,0.009269005847953217,0.009473684210526315,0.0002631578947368421,0.004317738791423002,2.6460872745002413,0.29852122767693545,2.48,2.78,0.029741589468551925,2.704132553606238,2.7124853801169593,2.569025341130604,2.5857504873294346,0.5064943929790329,0.4609680423384202,0.19,0.67,0.03217942467089225,0.44314814814814824,0.8699122807017544,0.20391812865497075,0.5074463937621833,3.138237445148711,0.6558853579045527,2.71,3.37,0.03144807411019015,3.1280214424951267,3.6158284600389865,2.8089571150097465,2.98546783625731,2.72314480741101,0.5557148358482566,2.43,2.85,0.030960507069722087,2.6549415204678364,2.970194931773879,2.6869785575048732,2.5668713450292393,0.28187957094100397,0.21241646148770793,0.14,0.36,0.03437347635299854,0.2829044834307992,0.4066374269005848,0.17196881091617933,0.2649317738791423,0.14839590443685943,0.38376783101594913,0.0,0.01,0.012676743052169674,0.03576023391812865,0.3813157894736842,0.00032163742690058476,0.17589668615984402,0.13965626523646968,0.24451027713367587,0.0,0.2,0.023890784982935155,0.22067251461988305,0.15200779727095515,0.023050682261208575,0.1626120857699805,26.422111165285326,3.832974799045988,23.7,29.1,0.026084836665041442,30.138304093567253,24.530799220272904,24.042397660818715,26.84727095516569,-0.03480009751340825,0.034006662284427856,-0.056,-0.005,0.027303754266211604,-0.056168615984405465,-0.04442397660818714,-0.004488304093567252,-0.03398635477582847,-0.05891882008776194,0.028567267121904626,-0.078,-0.042,0.027303754266211604,-0.06755165692007797,-0.0619756335282651,-0.05016861598440546,-0.05569980506822612,89752.07193367471,40825.79775412755,78109.0,98193.0,0.02487198244330651,80779.96198830409,90406.40838206628,97879.93567251462,89427.70077972709
Science-Fiction ,44,86,0.3198333719046517,0.595232585049757,9.120221096269,0.08728696453247352,0.00023030861354214648,0.0,0.0,0.0014532473514509432,0.009246303472179423,0.0,0.0,0.008751727314601566,0.0014456721915285453,0.0016758747697974215,0.0014456721915285453,0.0012430939226519338,2.473710271764167,0.24285786344839322,2.31,2.62,0.030861354214647627,2.347062615101289,2.412550644567219,2.495837937384899,2.6283333333333334,0.2817204053431582,0.261278662808144,0.12,0.34,0.0356978350990327,0.45976979742173113,0.22767955801104978,0.24494475138121546,0.19353591160220995,2.816142330723167,0.4020678191836935,2.56,2.97,0.032243205895900504,2.7695027624309394,2.7011233885819523,2.815147329650092,2.966362799263352,2.5445739290649456,0.4712052707962442,2.27,2.74,0.02947950253339475,2.2427163904235727,2.4410681399631677,2.6174585635359113,2.865497237569061,0.19677107323813806,0.13663320150907138,0.1,0.27,0.0327038231229848,0.2570810313075507,0.22866482504604052,0.17023941068139967,0.1304696132596685,0.0009143251957623204,0.011029375124423207,0.0,0.0,0.0016121602947950253,0.003333333333333333,0.0,0.00029465930018416205,2.7624309392265193e-05,0.1282197144173187,0.24588000586587355,0.0,0.15,0.025794564716720404,0.23834254143646408,0.12153775322283611,0.05084714548802947,0.10179558011049723,27.068954398894487,2.894728070065431,25.1,29.0,0.02233993551358821,22.754051565377534,27.47937384898711,29.16841620626151,28.747605893186,-0.039184477199447426,0.010953055087429822,-0.046,-0.03,0.031091662828189773,-0.04968324125230202,-0.04329742173112339,-0.035161141804788215,-0.028410681399631675,-0.060679180101335634,0.019440362367620045,-0.07200000000000001,-0.049,0.027637033625057577,-0.05388950276243094,-0.059881215469613266,-0.06655340699815838,-0.062116942909760595,73875.31974199493,41840.188139865044,59485.0,86820.0,0.025570145127850726,75053.20902394106,58508.04788213628,65937.79834254144,95602.6896869245
Crime,59,80,0.4957583281605628,0.2743637492240844,4.8207663782447465,0.022043675319324267,0.008446641944787803,0.0,0.0,0.003763906056860324,0.026230812407218387,0.0,0.0,0.009476720230737536,0.011672158154859969,0.0016639209225700164,0.0010214168039538714,0.0006919275123558485,2.748224145035014,0.27604164304255574,2.57,2.88,0.029872270292542233,2.9901235584843495,2.534777594728171,2.725971993410214,2.7308072487644153,0.32348166460650574,0.38885174415746704,0.09,0.39,0.032756489493201486,0.7888385502471169,0.15552718286655684,0.17334431630971994,0.1751317957166392,3.174598269468481,0.6040692708918013,2.75,3.47,0.0288421920065925,3.781573311367381,2.796210873146623,3.025131795716639,3.0828336079077427,2.865885867325913,0.46845052838248674,2.57,3.03,0.02822414503502266,2.956004942339374,2.655444810543657,2.866029654036244,2.974497528830313,0.2412134322208467,0.1803527880136199,0.11,0.33,0.03687680263700041,0.42795716639209225,0.18848434925864913,0.15899505766062605,0.18831136738056015,0.0641429748660898,0.23546228157564783,0.0,0.0,0.00638648537288834,0.2334019769357496,0.0001482701812191104,0.022915980230642504,0.0,0.10380304903172531,0.20096972599757265,0.0,0.11,0.02781211372064277,0.2072322899505766,0.06329489291598023,0.07828665568369028,0.06604612850082373,25.471796456530736,2.1138202201510747,24.3,27.1,0.024103831891223733,24.932125205930806,25.267298187808898,24.043986820428337,27.54060955518946,-0.03209229501442128,0.007742143732866786,-0.037000000000000005,-0.027000000000000003,0.0288421920065925,-0.03714662273476112,-0.03160873146622735,-0.0318665568369028,-0.02761120263591433,-0.045863617634940367,0.021721907754709006,-0.059,-0.033,0.026782035434693038,-0.051678747940691924,-0.04147034596375618,-0.04065980230642504,-0.04949011532125206,88117.17844632186,40049.37965726136,70706.0,98323.0,0.023284566247681847,82990.74629324547,77229.39868204284,94426.75123558484,97389.73146622734
Comedy,90,80,0.05459414915533581,0.03358055212196127,3.323076923076923,0.027487179487179488,0.0041025641025641026,0.01764102564102564,0.0,0.045567179487179386,0.1801092238878573,0.0,0.0,0.006564102564102564,0.02358490566037736,0.0,0.041427399507793276,0.11634946677604598,0.8272082051282086,0.5161235565045953,0.43,1.16,0.033025641025641025,1.3083100902379,1.0199917965545529,0.6491878589007383,0.3292206726825267,0.6746871794871792,0.7163213595169898,0.34,0.8,0.03405128205128205,1.1336177194421657,0.4715996718621821,0.5246595570139458,0.567481542247744,1.2903651282051258,0.7132903509499264,0.96,1.43,0.034256410256410255,1.6560541427399509,1.1158326497128794,1.1750123051681707,1.210943396226415,0.5920594871794889,0.2217936741289326,0.46,0.71,0.033846153846153845,0.6201312551271535,0.6842247744052502,0.6076292042657917,0.4543232157506153,0.36110769230769046,0.2920145732129143,0.17,0.49,0.032205128205128206,0.4646349466776046,0.22411812961443806,0.33183757178014767,0.42278917145200984,0.6659138461538451,0.6579189040665595,0.14,1.24,0.03158974358974359,0.14119770303527482,0.26963084495488104,0.7492863002461033,1.5005988515176374,0.08548102564102449,0.17285976381809035,0.0,0.11,0.03241025641025641,0.15944216570959804,0.10031173092698935,0.05634946677604594,0.02565217391304348,20.417558974358947,3.2323316953422987,19.6,22.0,0.026256410256410255,20.296390484003282,21.948154224774406,20.791304347826085,18.565299425758816,-0.10680923076923096,0.05628687836758701,-0.17,-0.056,0.028102564102564103,-0.1637744052502051,-0.14325758818703854,-0.07017063166529941,-0.04967432321575061,-0.041193641025641034,0.025107316658477204,-0.058,-0.026,0.028717948717948718,-0.03562346185397867,-0.039757178014766206,-0.043999179655455294,-0.04524036095159967,92780.90541649569,36573.13563291054,88425.25,91056.75,0.026877308165777596,104116.17637407711,89837.28383921247,89121.0254306809,87677.40032813782
Cartoon,87,60,0.1559259259259259,0.6194444444444445,9.96126175982291,0.15974912377790076,0.14204021398266004,0.006087437742114001,0.0005534034311012728,0.002879542519830287,0.018398772326209574,0.0,0.0,0.002398081534772182,2.2123893805309735e-05,2.2123893805309735e-05,0.000331858407079646,0.011135693215339235,1.1270927873086183,0.3079049496096045,0.98,1.28,0.030806124331304186,1.3608702064896754,1.1705457227138645,1.0602654867256636,0.9120353982300884,0.4874100719424468,0.3100415510214582,0.27,0.6699999999999999,0.03283527024534219,0.3643215339233038,0.33931415929203534,0.5636578171091445,0.6803318584070797,1.4229459509315607,0.37990483688094806,1.2000000000000002,1.65,0.034495480538646005,1.4482079646017698,1.3989749262536875,1.5929572271386432,1.2452949852507373,0.9556354916067147,0.27488344921357516,0.89,1.11,0.03172846338313964,1.0330235988200591,1.055671091445428,1.06952802359882,0.6600589970501475,0.29848367459877956,0.22107483822656288,0.12,0.44,0.03394207710754473,0.4229941002949853,0.300877581120944,0.16157079646017702,0.30717551622418876,0.44402324294410794,0.19833074293338443,0.32,0.57,0.03283527024534219,0.47323746312684367,0.4561578171091445,0.4536799410029498,0.391098820058997,0.2359029699317468,0.5285437252964195,0.0,0.12,0.029699317469101642,0.05250000000000001,0.01601032448377581,0.18743362831858404,0.6870722713864307,17.331156613171018,7.359004921903276,17.3,18.9,0.02213613724405091,18.707153392330383,17.498893805309734,19.485103244837756,13.550294985250739,-0.04777568714259375,0.058402037755047015,-0.085,0.005,0.02564102564102564,-0.10600589970501476,-0.03488938053097345,-0.0013606194690265491,-0.048660766961651926,-0.04232466334624625,0.03163863825060283,-0.055,-0.023,0.03135952776240546,-0.025563421828908556,-0.03620206489675516,-0.0436452802359882,-0.06366592920353982,84635.29557195572,36803.5973805391,76937.75,80354.25,0.02841328413284133,81506.09513274336,78154.11578171092,83965.62241887905,94495.03908554572
Documentry,90,73,0.032219570405727926,0.0,2.6682478505781204,0.0023717758671805513,0.004743551734361103,0.014823599169878446,0.0,2.6682478505781202e-05,0.000894426955081242,0.0,0.0,0.0002964719833975689,0.0001066350710900474,0.0,0.0,0.0,1.250518825970948,0.20838501758983624,1.1,1.36,0.03646605395790098,1.3911729857819906,1.199845971563981,1.1833649289099526,1.2188388625592415,0.3718737029350717,0.2357718440670139,0.2,0.51,0.03498369404091314,0.45222748815165875,0.34305687203791463,0.32236966824644553,0.36710900473933655,1.5191343018084824,0.2828652921021975,1.31,1.69,0.03557663800770827,1.5990876777251186,1.4855094786729857,1.4912440758293841,1.4898222748815166,1.1433175214942208,0.14527082016197784,1.05,1.23,0.03646605395790098,1.1827488151658767,1.119490521327014,1.1315995260663507,1.1313507109004741,0.2753839312184991,0.1851047504162252,0.14,0.38,0.03557663800770827,0.322085308056872,0.3021682464454976,0.2300829383886256,0.24539099526066352,0.21999703528016584,0.1603435479587213,0.09,0.33,0.0352801660243107,0.1564218009478673,0.288850710900474,0.2597867298578199,0.1733767772511848,0.07260895345389898,0.13046049611564065,0.0,0.1,0.03409427809072043,0.09832938388625594,0.04238151658767773,0.07505924170616114,0.07407582938388625,21.56021345982805,1.2472223761178538,20.9,21.9,0.023717758671805516,22.67559241706161,21.411848341232226,21.000000000000004,21.00035545023697,-0.1356433442039723,0.019161778811567037,-0.14400000000000002,-0.124,0.029943670323154464,-0.15948222748815166,-0.12875355450236967,-0.12481161137440759,-0.12859360189573463,-0.04098517640083026,0.02401818989175021,-0.056,-0.027000000000000003,0.02816483842276905,-0.039555687203791476,-0.03892417061611375,-0.04460781990521327,-0.04056872037914693,113103.28469750889,42269.63277073423,109671.75,110554.0,0.028173190984578884,121824.3471563981,109965.66469194312,110066.15639810427,109629.69668246445
Romance,88,55,0.050267168018998616,0.23748268355432417,2.4832479306267246,0.054592037839968466,0.0021679148600709497,0.02798581001182499,0.0,0.04696491919590072,0.2835229568344663,0.0,0.0,0.0009854158454867955,0.0,0.0,0.11684791174152877,0.0709377462568952,1.274026409144658,0.5079707739693415,1.09,1.33,0.0337012219156484,1.2756816390858943,1.1517178881008667,1.1246099290780143,1.5390464933018126,0.4286874260938117,0.8031023105200137,0.11,0.46,0.034686637761135196,0.18862884160756502,0.1718991331757289,0.3520252167060678,1.0008037825059102,1.6060504532912894,1.0646283857110572,1.2400000000000002,1.6374999999999997,0.034095388253843124,1.2650591016548463,1.3056737588652483,1.5824271079590229,2.2648936170212766,1.2155301537248744,0.48011419888944973,1.05,1.2400000000000002,0.0337012219156484,1.0853664302600472,1.1354925137903862,1.2328605200945626,1.4035539795114265,0.3408257784785179,0.26223479651917675,0.09000000000000001,0.5700000000000001,0.03448955459203784,0.19015760441292356,0.09648542159180457,0.5357289204097715,0.5395665878644602,0.11166535277887224,0.4517301928296902,0.0,0.02,0.02207331493890422,0.015137903861308118,0.006816390858944051,0.25680851063829785,0.16771473601260836,0.0825660228616471,0.18522488363263814,0.0,0.09,0.029562475364603862,0.08442080378250592,0.09721828211189913,0.03272655634357762,0.11552403467297084,36.377118644067856,4.699079800422892,35.7,38.4,0.024438312968072525,36.08644602048857,38.357446808510645,35.146650906225375,35.76934594168637,0.0612203389830507,0.07715148985825306,0.05,0.075,0.027394560504532914,0.03288967691095351,0.0709070133963751,0.049051221434200154,0.09177541371158392,-0.06379010642491136,0.029725730512019235,-0.083,-0.044,0.027591643673630272,-0.06546414499605989,-0.07027580772261624,-0.06437194641449961,-0.05487785657998424,103862.70609107037,36090.56964424652,97275.0,104636.0,0.02877981470530258,112220.43577620173,104488.07959022853,97096.53585500394,101158.0535855004
Adventure,67,70,0.14974216580721936,0.09539865132883776,2.4886430969780764,0.1424056883270788,0.22476792415563895,0.03219435117519257,0.009480545131345053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.465184673118706,0.2807032436748959,1.31,1.58,0.033181907959707685,1.2180726698262243,1.4461374407582939,1.5197472353870458,1.6721800947867296,0.38191388504839086,0.35968371308675323,0.17,0.4300000000000001,0.03574955559944697,0.2272748815165877,0.28150868878357027,0.25845971563981046,0.7595102685624012,1.6790736717361265,0.33915685411778274,1.4900000000000002,1.8450000000000002,0.03416946474422279,1.387093206951027,1.7013033175355452,1.7131279620853082,1.909352290679305,1.4035354532885624,0.2145475311038392,1.29,1.51,0.034564487458028835,1.1843364928909952,1.4258609794628752,1.4567614533965247,1.5425276461295419,0.20722299032194244,0.12702967361156256,0.11,0.28,0.03574955559944697,0.2025750394944708,0.22718009478672987,0.2209794628751975,0.1775750394944708,0.05526170254789646,0.1573843063405129,0.0,0.0,0.00711040884850879,0.020742496050552922,2.3696682464454976e-05,0.0,0.20023696682464456,0.09541181117914285,0.23722788123669536,0.0,0.095,0.032589373888998616,0.08455766192733018,0.035600315955766196,0.05045023696682465,0.2109241706161137,25.948903811969288,8.291395331909529,24.8,30.6,0.028046612680229115,24.06050552922591,28.315086887835704,30.891311216429695,20.437677725118483,0.03399565475014785,0.07792457768426321,0.033,0.073,0.02646652182500494,0.0398436018957346,0.07742496050552922,0.06936571879936809,-0.05087361769352292,-0.05732609125024708,0.036439122994116835,-0.07400000000000001,-0.04,0.02962670353545329,-0.05703159557661927,-0.05504028436018958,-0.06016350710900474,-0.056890995260663504,82035.25543263533,36302.51179338335,76920.0,78369.75,0.02192809166337416,85639.25276461296,77440.51737756714,76835.80963665087,87912.61532385465
